1 1 0.0
1 2 0.5385164098763296
1 3 0.5099020027927909
1 4 0.6480741323817257
1 5 0.14142122136739427
1 6 0.5830953898379391
1 7 0.509901932656195
1 8 0.1732049844011935
1 9 0.9219542388482841
1 10 0.45825757469835415
1 11 0.374165923465533
1 12 0.3741655092852844
1 13 0.5830950422861653
1 14 0.9899492480052615
1 15 0.8831762971983965
1 16 1.086278077652702
1 17 0.5099021430659817
1 18 0.0
1 19 0.7348468547011774
1 20 0.31622772831955287
1 21 0.4358900529753191
1 22 0.22360685106199396
1 23 0.6480740404097645
1 24 0.36055521350944014
1 25 0.5916078171096353
1 26 0.5477225575051765
1 27 0.24494893534476556
1 28 0.1414213056611164
1 29 0.14142122136739427
1 30 0.5385165426959656
1 31 0.5385164098763824
1 32 0.3316626299959784
1 33 0.616441295870082
1 34 0.8062256565411338
1 35 0.45825757469835415
1 36 0.37416563672532943
1 37 0.41231066086426454
1 38 0.45825757469835415
1 39 0.8660252523683128
1 40 0.1414213056611164
1 41 0.1414213056611164
1 42 1.3453624064795269
1 43 0.7681143854461865
1 44 0.2236067977500044
1 45 0.5830951649514621
1 46 0.5830950422861653
1 47 0.36055511432132176
1 48 0.5830951649514621
1 49 0.3000002304713458
1 50 0.2236067977500044
1 51 3.8196856474729644
1 52 3.3749073877696834
1 53 3.9560081853984452
1 54 2.89136640618657
1 55 3.5623025016248877
1 56 3.2341922269769663
1 57 3.5171009108986357
1 58 2.204540683067267
1 59 3.5846894795583064
1 60 2.626785089159861
1 61 2.5826342327908764
1 62 2.954657121055343
1 63 3.043024737292336
1 64 3.4999997138977066
1 65 2.334523301731154
1 66 3.4234485202961915
1 67 3.179622526137644
1 68 2.901723504105987
1 69 3.53694770599396
1 70 2.7386127875258306
1 71 3.505709760528406
1 72 2.87228124856299
1 73 3.8327536689233748
1 74 3.5185221583048385
1 75 3.234192470246767
1 76 3.391164991562634
1 77 3.865229836375016
1 78 3.971145805454482
1 79 3.283290950546785
1 80 2.362202289533492
1 81 2.670206045279895
1 82 2.5806977242338984
1 83 2.716615601120142
1 84 3.891015122552146
1 85 3.1543619835337364
1 86 3.2295509844728945
1 87 3.689173062197424
1 88 3.4467377041322003
1 89 2.79105696287836
1 90 2.8142493813419094
1 91 3.1575307200335105
1 92 3.389690071274498
1 93 2.8390139267523935
1 94 2.249444376900301
1 95 2.954657056501361
1 96 2.9068880754831827
1 97 2.925747454744755
1 98 3.1591138360119064
1 99 1.8867962466291759
1 100 2.853068334679012
1 101 4.758150883309473
1 102 3.849675169778796
1 103 4.949747468305833
1 104 4.4090814202089605
1 105 4.644351526990849
1 106 5.791372722969698
1 107 3.2634336721355353
1 108 5.40462783908477
1 109 4.787483737210773
1 110 5.148786049883569
1 111 3.967366737141985
1 112 4.188078457178508
1 113 4.466542308176981
1 114 3.784177479838068
1 115 3.8301434771901883
1 116 4.121892916023708
1 117 4.361192438429642
1 118 5.911006381555927
1 119 6.149796718246121
1 120 3.9319205690143626
1 121 4.671188092718561
1 122 3.604164267449141
1 123 5.944745287912874
1 124 3.7854987267666127
1 125 4.592384702245454
1 126 5.0655699278034065
1 127 3.641428360608981
1 128 3.6742346141747673
1 129 4.451965741163679
1 130 4.901020346692126
1 131 5.279204405138139
1 132 5.738466784734842
1 133 4.451965741163679
1 134 3.952214485824984
1 135 4.4102152520584035
1 136 5.394441371558475
1 137 4.369210348037652
1 138 4.319722189006106
1 139 3.5524640491016837
1 140 4.4045431957172925
1 141 4.5122054661712125
1 142 4.134005243284235
1 143 3.849675169778796
1 144 4.819751128859005
1 145 4.592384702245454
1 146 4.153311632955908
1 147 3.9242833740697285
1 148 4.0804409189022035
1 149 4.149698756671161
1 150 3.818376473547084
2 2 0.0
2 3 0.3000002304713458
2 4 0.3316626299959784
2 5 0.6082761432816627
2 6 1.072380629523275
2 7 0.5000001907348723
2 8 0.42426414176648175
2 9 0.509901932656195
2 10 0.1414213056611164
2 11 0.8660254450797485
2 12 0.45825765273911767
2 13 0.09999990463256836
2 14 0.6708202866259069
2 15 1.3601471034601962
2 16 1.6155493845851943
2 17 1.0344081285593991
2 18 0.5385164098763296
2 19 1.1704697812664009
2 20 0.8306622973149318
2 21 0.7071068654802496
2 22 0.7348469195905142
2 23 0.7810249553801464
2 24 0.46904150990206955
2 25 0.648074113987341
2 26 0.2236067977500044
2 27 0.45825765273911767
2 28 0.5916078372596809
2 29 0.4999999046326502
2 30 0.3464103817554795
2 31 0.24494893534476556
2 32 0.6480741323817257
2 33 1.144552149663237
2 34 1.3416405732518137
2 35 0.1414213056611164
2 36 0.2999999523163079
2 37 0.7874007177590475
2 38 0.1414213056611164
2 39 0.5099019560350521
2 40 0.45825757469835415
2 41 0.5196152285055692
2 42 0.8124039314402233
2 43 0.5477225792697072
2 44 0.5477225575051765
2 45 0.9643649969861764
2 46 0.09999990463256836
2 47 0.8485280587497602
2 48 0.36055531269757063
2 49 0.8124039314402233
2 50 0.3162276906222723
2 51 3.916630915755941
2 52 3.449637579195157
2 53 4.032369028366144
2 54 2.7586227463003454
2 55 3.583294363179591
2 56 3.2078028259280265
2 57 3.5972209203972345
2 58 1.9924858330638218
2 59 3.624913531620435
2 60 2.5357444271315037
2 61 2.3280892552441625
2 62 2.9732134800291807
2 63 2.934280016969594
2 64 3.5128332774112443
2 65 2.3108437581680827
2 66 3.499999850136903
2 67 3.178049581377415
2 68 2.8618174492938806
2 69 3.4554303043994543
2 70 2.643860762780678
2 71 3.549647963893326
2 72 2.870539856089655
2 73 3.8026307034773725
2 74 3.5171007482065093
2 75 3.266496675959986
2 76 3.448187835878652
2 77 3.9000001320472135
2 78 4.024922146251567
2 79 3.2908964097704616
2 80 2.2825422707996363
2 81 2.5455844572282142
2 82 2.451530266690295
2 83 2.6739484181732376
2 84 3.8716919234545872
2 85 3.1400635994708663
2 86 3.3136081957901338
2 87 3.7603187448251347
2 88 3.3837849124591273
2 89 2.789264903698285
2 90 2.714774279686703
2 91 3.085449717926553
2 92 3.417601252564915
2 93 2.780287710299908
2 94 2.027313482687043
2 95 2.9017232986948
2 96 2.912043602019661
2 97 2.913760100109507
2 98 3.179622586124295
2 99 1.6881943016134242
2 100 2.823118582585874
2 101 4.817675721864043
2 102 3.8196856849239844
2 103 5.008991830774596
2 104 4.42831781219263
2 105 4.681880021322378
2 106 5.859180572946121
2 107 3.1400635994708663
2 108 5.457105585682857
2 109 4.7801673411362104
2 110 5.266877326896929
2 111 4.036087003826821
2 112 4.189272098498228
2 113 4.518849364648408
2 114 3.7215586594316785
2 115 3.8131350329219815
2 116 4.183300223859084
2 117 4.401136093420799
2 118 6.047313063572039
2 119 6.184658315066499
2 120 3.8483761545945865
2 121 4.746577457346907
2 122 3.574912551663987
2 123 5.9974990941405295
2 124 3.781534111761864
2 125 4.671187908973684
2 126 5.1468434817490465
2 127 3.645545216247653
2 128 3.699999938140049
2 129 4.464302679803496
2 130 4.964876586901525
2 131 5.32728807426122
2 132 5.8855755813434305
2 133 4.464302679803496
2 134 3.9610603220178753
2 135 4.386342213776475
2 136 5.470831436346724
2 137 4.445222012582719
2 138 4.366921020457502
2 139 3.5735137384219198
2 140 4.4732538471370615
2 141 4.570557662778747
2 142 4.20713662358243
2 143 3.8196856849239844
2 144 4.888762663647085
2 145 4.671187908973684
2 146 4.204758827287774
2 147 3.8948683649622
2 148 4.123105324927665
2 149 4.224925955851543
2 150 3.8327533952189055
3 3 0.0
